IP,timestamp,HTTP_method,request_path,status_code,content_length
192.168.1.2,2024-03-01 17:35:13,GET,/profile,200,4096
192.168.1.4,2024-03-01 04:10:48,PUT,/logout,200,512
172.143.3.2,2024-03-01 23:50:20,PATCH,/profile,401,256
192.168.1.1,2024-03-01 03:41:11,PUT,/login,404,1024
172.24.1.1,2024-03-01 18:20:51,OPTIONS,/profile,403,256
172.24.1.1,2024-03-01 20:26:04,POST,/admin,403,1024
192.168.1.5,2024-03-01 10:37:07,PATCH,/dashboard,404,2048
172.24.1.1,2024-03-01 20:34:05,GET,/dashboard,500,256
172.24.1.1,2024-03-01 18:49:27,PATCH,/logout,301,256
192.168.1.4,2024-03-01 23:13:44,DELETE,/login,500,256
172.24.1.1,2024-03-01 22:00:31,POST,/api/user,200,128
172.143.3.2,2024-03-01 07:45:16,PATCH,/api/user,500,512
192.168.1.1,2024-03-01 21:04:42,POST,/settings,200,256
172.24.1.1,2024-03-01 05:59:38,POST,/dashboard,401,2048
192.168.1.3,2024-03-01 19:57:27,PUT,/logout,200,2048
192.168.1.5,2024-03-01 07:09:39,OPTIONS,/admin,403,512
192.168.1.3,2024-03-01 03:21:00,OPTIONS,/settings,301,2048
172.24.1.1,2024-03-01 10:41:19,OPTIONS,/profile,403,1024
192.168.1.2,2024-03-01 18:01:39,POST,/profile,403,1024
192.168.1.2,2024-03-01 15:46:24,GET,/home,401,4096
192.168.1.5,2024-03-01 10:40:19,OPTIONS,/settings,200,1024
192.168.1.3,2024-03-01 20:47:17,POST,/logout,500,512
192.168.1.5,2024-03-01 04:47:25,POST,/admin,401,4096
192.168.1.5,2024-03-01 06:12:50,DELETE,/api/data,500,2048
192.168.1.3,2024-03-01 06:44:15,POST,/admin,201,128
192.168.1.2,2024-03-01 20:39:09,PUT,/admin,403,256
192.168.1.2,2024-03-01 18:48:27,HEAD,/api/user,401,1024
192.168.1.1,2024-03-01 08:15:53,GET,/settings,500,128
172.143.3.2,2024-03-01 17:36:06,PUT,/admin,500,128
192.168.1.2,2024-03-01 21:16:54,DELETE,/api/user,301,4096
192.168.1.3,2024-03-01 03:41:12,PATCH,/profile,401,4096
192.168.1.5,2024-03-01 21:23:53,OPTIONS,/api/user,404,1024
172.24.1.1,2024-03-01 11:29:08,PATCH,/dashboard,301,256
192.168.1.2,2024-03-01 15:45:23,GET,/logout,200,256
172.24.1.1,2024-03-01 00:42:21,DELETE,/api/data,500,128
172.24.1.1,2024-03-01 03:17:47,OPTIONS,/admin,500,1024
172.143.3.2,2024-03-01 17:23:01,DELETE,/admin,500,4096
192.168.1.1,2024-03-01 00:38:09,PUT,/settings,200,128
192.168.1.4,2024-03-01 00:54:32,HEAD,/settings,404,1024
192.168.1.2,2024-03-01 02:28:58,DELETE,/profile,404,2048
192.168.1.1,2024-03-01 13:19:58,PATCH,/api/data,401,256
172.24.1.1,2024-03-01 07:01:39,GET,/home,200,512
172.143.3.2,2024-03-01 10:37:07,HEAD,/home,200,4096
192.168.1.4,2024-03-01 20:22:52,POST,/home,403,256
172.143.3.2,2024-03-01 18:56:26,DELETE,/profile,401,512
172.24.1.1,2024-03-01 16:23:01,HEAD,/home,200,2048
192.168.1.5,2024-03-01 14:53:23,DELETE,/logout,500,1024
192.168.1.5,2024-03-01 09:59:29,POST,/admin,200,512
192.168.1.1,2024-03-01 12:18:56,PATCH,/profile,401,512
192.168.1.1,2024-03-01 15:45:24,GET,/home,401,256
192.168.1.4,2024-03-01 19:22:52,POST,/dashboard,404,4096
192.168.1.1,2024-03-01 20:10:41,PUT,/admin,403,256
192.168.1.5,2024-03-01 09:11:42,POST,/api/user,404,128
172.143.3.2,2024-03-01 14:40:11,DELETE,/dashboard,500,512
192.168.1.1,2024-03-01 23:18:56,PUT,/api/data,200,1024
192.168.1.1,2024-03-01 16:54:24,OPTIONS,/api/data,201,2048
192.168.1.1,2024-03-01 11:05:43,POST,/login,201,1024
172.24.1.1,2024-03-01 05:55:26,DELETE,/dashboard,200,4096
172.24.1.1,2024-03-01 18:44:14,OPTIONS,/home,401,512
192.168.1.2,2024-03-01 08:59:29,GET,/login,404,4096
192.168.1.4,2024-03-01 01:43:21,DELETE,/admin,500,512
192.168.1.2,2024-03-01 05:11:50,PATCH,/login,201,1024
192.168.1.3,2024-03-01 00:38:08,PATCH,/admin,404,128
192.168.1.3,2024-03-01 10:48:18,PUT,/dashboard,403,4096
192.168.1.1,2024-03-01 01:19:57,DELETE,/profile,403,256
172.24.1.1,2024-03-01 11:29:08,OPTIONS,/profile,500,4096
192.168.1.2,2024-03-01 00:06:44,POST,/api/data,404,512
192.168.1.5,2024-03-01 10:12:42,GET,/profile,301,4096
172.24.1.1,2024-03-01 22:40:19,POST,/profile,500,512
192.168.1.3,2024-03-01 13:15:46,PATCH,/logout,500,256
192.168.1.4,2024-03-01 23:13:43,POST,/admin,401,1024
172.143.3.2,2024-03-01 06:20:50,DELETE,/logout,301,256
172.24.1.1,2024-03-01 17:00:38,GET,/admin,301,2048
192.168.1.4,2024-03-01 06:21:51,DELETE,/login,401,2048
192.168.1.5,2024-03-01 11:54:32,PUT,/home,403,128
192.168.1.3,2024-03-01 05:32:02,POST,/dashboard,301,2048
192.168.1.5,2024-03-01 18:01:39,OPTIONS,/admin,401,256
172.24.1.1,2024-03-01 18:21:51,OPTIONS,/logout,201,2048
192.168.1.4,2024-03-01 02:56:34,DELETE,/dashboard,200,1024
192.168.1.2,2024-03-01 07:21:51,DELETE,/profile,401,1024
192.168.1.5,2024-03-01 20:10:41,GET,/settings,200,1024
192.168.1.2,2024-03-01 17:12:50,DELETE,/admin,403,4096
172.143.3.2,2024-03-01 00:54:32,PATCH,/home,401,128
192.168.1.3,2024-03-01 12:30:08,POST,/dashboard,201,512
172.24.1.1,2024-03-01 03:21:59,DELETE,/profile,201,256
192.168.1.3,2024-03-01 20:47:17,PUT,/profile,301,1024
192.168.1.3,2024-03-01 17:31:01,POST,/settings,401,1024
192.168.1.1,2024-03-01 04:18:48,PUT,/api/data,404,2048
192.168.1.4,2024-03-01 04:19:49,DELETE,/settings,200,256
192.168.1.5,2024-03-01 18:12:50,PATCH,/api/user,401,512
192.168.1.4,2024-03-01 02:45:23,HEAD,/api/data,200,256
192.168.1.2,2024-03-01 10:48:18,DELETE,/admin,404,1024
192.168.1.5,2024-03-01 17:55:25,PATCH,/dashboard,201,4096
192.168.1.1,2024-03-01 15:54:24,POST,/api/data,301,128
192.168.1.4,2024-03-01 08:22:53,PATCH,/home,403,4096
192.168.1.1,2024-03-01 15:05:36,DELETE,/logout,404,128
172.24.1.1,2024-03-01 02:04:34,HEAD,/login,500,1024
192.168.1.5,2024-03-01 01:51:22,PUT,/login,200,4096
192.168.1.2,2024-03-01 22:37:07,POST,/api/data,201,512
192.168.1.3,2024-03-01 00:30:09,PATCH,/dashboard,201,4096
192.168.1.2,2024-03-01 10:12:42,HEAD,/dashboard,200,128
172.143.3.2,2024-03-01 03:41:12,PATCH,/settings,201,4096
172.143.3.2,2024-03-01 08:26:05,HEAD,/settings,403,256
192.168.1.3,2024-03-01 08:58:29,PUT,/profile,401,512
192.168.1.3,2024-03-01 07:21:52,GET,/logout,403,2048
192.168.1.1,2024-03-01 14:04:34,PATCH,/dashboard,403,2048
192.168.1.5,2024-03-01 09:16:54,PUT,/api/user,301,4096
172.24.1.1,2024-03-01 04:31:01,DELETE,/logout,404,1024
192.168.1.1,2024-03-01 07:02:32,GET,/settings,401,4096
192.168.1.5,2024-03-01 19:25:04,HEAD,/settings,301,256
192.168.1.1,2024-03-01 05:43:14,DELETE,/api/user,403,128
192.168.1.5,2024-03-01 01:44:22,OPTIONS,/api/user,401,1024
192.168.1.2,2024-03-01 20:46:17,GET,/home,500,4096
172.143.3.2,2024-03-01 17:24:02,PATCH,/login,500,4096
172.24.1.1,2024-03-01 23:01:31,GET,/home,200,512
192.168.1.4,2024-03-01 23:05:43,PATCH,/logout,200,512
192.168.1.5,2024-03-01 06:57:27,GET,/admin,301,512
192.168.1.1,2024-03-01 00:54:32,OPTIONS,/profile,201,128
192.168.1.2,2024-03-01 16:34:12,OPTIONS,/admin,401,4096
192.168.1.1,2024-03-01 02:32:10,GET,/api/user,401,1024
172.143.3.2,2024-03-01 04:34:12,PATCH,/api/data,201,4096
192.168.1.2,2024-03-01 10:00:30,DELETE,/api/data,301,512
192.168.1.1,2024-03-01 20:58:28,HEAD,/profile,401,4096
192.168.1.5,2024-03-01 04:54:25,HEAD,/profile,404,1024
172.143.3.2,2024-03-01 09:59:30,OPTIONS,/dashboard,500,512
172.143.3.2,2024-03-01 12:39:09,POST,/admin,404,256
192.168.1.4,2024-03-01 04:35:13,GET,/profile,301,4096
192.168.1.5,2024-03-01 21:15:53,GET,/logout,200,512
172.143.3.2,2024-03-01 06:20:51,POST,/dashboard,201,2048
192.168.1.4,2024-03-01 09:11:41,HEAD,/home,500,2048
192.168.1.4,2024-03-01 04:54:24,OPTIONS,/admin,301,2048
172.143.3.2,2024-03-01 06:00:38,PUT,/admin,404,2048
172.24.1.1,2024-03-01 20:46:16,POST,/admin,200,1024
192.168.1.2,2024-03-01 09:24:54,GET,/settings,301,4096
172.24.1.1,2024-03-01 19:21:52,POST,/settings,200,512
192.168.1.3,2024-03-01 16:43:13,PUT,/logout,301,2048
192.168.1.4,2024-03-01 06:56:27,POST,/login,403,4096
192.168.1.4,2024-03-01 21:27:05,HEAD,/login,301,1024
172.24.1.1,2024-03-01 04:11:49,HEAD,/dashboard,200,1024
192.168.1.1,2024-03-01 00:03:33,OPTIONS,/api/user,201,4096
192.168.1.3,2024-03-01 09:15:53,PATCH,/home,200,512
192.168.1.2,2024-03-01 10:53:31,HEAD,/profile,301,512
192.168.1.1,2024-03-01 16:59:29,PATCH,/dashboard,200,1024
192.168.1.1,2024-03-01 00:30:09,GET,/api/data,500,512
192.168.1.3,2024-03-01 03:45:16,DELETE,/profile,200,2048
192.168.1.1,2024-03-01 23:01:32,DELETE,/login,201,256
172.24.1.1,2024-03-01 17:19:49,PUT,/api/user,500,256
192.168.1.3,2024-03-01 05:19:49,PATCH,/admin,301,4096
192.168.1.4,2024-03-01 21:11:41,OPTIONS,/dashboard,401,4096
192.168.1.1,2024-03-01 23:18:56,GET,/api/user,404,512
172.143.3.2,2024-03-01 13:31:09,PUT,/api/user,200,1024
172.143.3.2,2024-03-01 18:25:03,DELETE,/api/user,403,4096
172.24.1.1,2024-03-01 01:39:09,GET,/settings,401,512
192.168.1.2,2024-03-01 14:28:58,OPTIONS,/logout,403,128
192.168.1.4,2024-03-01 14:29:59,POST,/profile,201,512
192.168.1.4,2024-03-01 16:58:36,OPTIONS,/settings,403,2048
172.143.3.2,2024-03-01 18:48:26,GET,/admin,201,512
192.168.1.5,2024-03-01 04:10:49,GET,/dashboard,404,128
192.168.1.5,2024-03-01 04:35:13,OPTIONS,/home,301,128
172.143.3.2,2024-03-01 10:05:43,POST,/admin,200,256
192.168.1.2,2024-03-01 22:52:31,POST,/logout,201,2048
192.168.1.2,2024-03-01 18:21:51,GET,/settings,200,2048
192.168.1.4,2024-03-01 00:30:09,POST,/admin,201,256
192.168.1.5,2024-03-01 10:05:43,PUT,/login,500,1024
192.168.1.4,2024-03-01 20:23:53,PUT,/login,200,256
172.143.3.2,2024-03-01 00:55:33,HEAD,/profile,403,512
172.24.1.1,2024-03-01 08:46:17,PATCH,/home,500,2048
192.168.1.2,2024-03-01 15:41:11,POST,/profile,201,4096
172.143.3.2,2024-03-01 15:09:47,GET,/api/data,201,128
192.168.1.3,2024-03-01 03:10:48,HEAD,/admin,500,512
192.168.1.4,2024-03-01 20:35:05,PUT,/profile,201,256
172.143.3.2,2024-03-01 09:52:30,POST,/api/data,301,4096
192.168.1.3,2024-03-01 15:09:47,GET,/logout,401,1024
192.168.1.3,2024-03-01 16:55:25,DELETE,/login,500,2048
192.168.1.3,2024-03-01 12:06:44,HEAD,/admin,301,1024
172.143.3.2,2024-03-01 03:45:23,POST,/home,500,512
192.168.1.1,2024-03-01 02:56:26,OPTIONS,/dashboard,201,128
192.168.1.1,2024-03-01 18:45:15,GET,/admin,403,1024
192.168.1.5,2024-03-01 21:52:30,PUT,/profile,500,1024
192.168.1.1,2024-03-01 22:28:59,POST,/logout,500,512
192.168.1.1,2024-03-01 22:28:06,HEAD,/api/user,500,256
192.168.1.3,2024-03-01 04:10:48,DELETE,/login,200,512
172.143.3.2,2024-03-01 08:26:04,PATCH,/dashboard,301,256
192.168.1.5,2024-03-01 21:23:54,GET,/admin,404,256
192.168.1.4,2024-03-01 11:49:20,POST,/home,201,512
192.168.1.1,2024-03-01 13:15:46,PUT,/dashboard,500,1024
192.168.1.1,2024-03-01 02:56:34,DELETE,/settings,301,4096
192.168.1.5,2024-03-01 13:39:09,HEAD,/logout,200,128
192.168.1.4,2024-03-01 19:25:55,HEAD,/home,301,1024
192.168.1.1,2024-03-01 22:17:55,PUT,/home,301,512
192.168.1.2,2024-03-01 01:51:21,GET,/home,200,512
192.168.1.3,2024-03-01 16:47:25,GET,/api/user,401,256
192.168.1.1,2024-03-01 17:24:02,OPTIONS,/api/user,200,4096
192.168.1.1,2024-03-01 14:04:34,OPTIONS,/dashboard,200,512
192.168.1.2,2024-03-01 11:18:56,OPTIONS,/home,404,128
192.168.1.5,2024-03-01 22:01:31,PATCH,/login,401,128
192.168.1.4,2024-03-01 11:50:20,PATCH,/home,404,256
192.168.1.1,2024-03-01 08:15:53,HEAD,/api/data,404,1024
192.168.1.1,2024-03-01 15:09:39,PATCH,/api/user,200,128
172.24.1.1,2024-03-01 04:34:12,PATCH,/api/user,500,1024
192.168.1.3,2024-03-01 17:31:01,PUT,/api/data,500,4096
192.168.1.4,2024-03-01 02:52:22,DELETE,/admin,403,512
172.24.1.1,2024-03-01 09:52:30,GET,/profile,301,512
172.24.1.1,2024-03-01 00:26:57,POST,/logout,404,1024
192.168.1.4,2024-03-01 17:59:38,GET,/api/user,401,4096
192.168.1.2,2024-03-01 21:47:18,OPTIONS,/home,401,128
192.168.1.2,2024-03-01 23:01:31,PUT,/dashboard,403,128
192.168.1.5,2024-03-01 10:12:42,OPTIONS,/login,200,2048
192.168.1.3,2024-03-01 08:50:28,PATCH,/api/data,404,4096
192.168.1.4,2024-03-01 11:38:08,GET,/logout,403,4096
192.168.1.4,2024-03-01 05:20:50,GET,/settings,500,4096
192.168.1.3,2024-03-01 02:33:11,POST,/api/user,404,4096
192.168.1.1,2024-03-01 01:15:45,GET,/admin,403,2048
172.24.1.1,2024-03-01 13:55:34,OPTIONS,/dashboard,401,2048
192.168.1.3,2024-03-01 01:03:33,OPTIONS,/settings,401,4096
192.168.1.2,2024-03-01 02:20:58,PATCH,/login,500,2048
172.24.1.1,2024-03-01 03:29:59,DELETE,/admin,500,1024
192.168.1.5,2024-03-01 08:02:41,POST,/profile,404,2048
172.24.1.1,2024-03-01 06:36:15,HEAD,/login,301,256
192.168.1.5,2024-03-01 19:49:27,DELETE,/login,500,4096
192.168.1.1,2024-03-01 20:27:05,HEAD,/dashboard,401,1024
192.168.1.1,2024-03-01 20:58:28,OPTIONS,/logout,201,2048
172.143.3.2,2024-03-01 09:15:53,POST,/logout,401,512
172.143.3.2,2024-03-01 22:29:07,PATCH,/dashboard,403,256
192.168.1.5,2024-03-01 00:30:09,POST,/settings,404,512
172.24.1.1,2024-03-01 02:29:59,DELETE,/api/user,404,4096
192.168.1.2,2024-03-01 22:28:06,POST,/api/user,403,4096
172.143.3.2,2024-03-01 09:24:54,PUT,/login,301,128
192.168.1.2,2024-03-01 09:59:29,DELETE,/settings,301,2048
192.168.1.4,2024-03-01 01:27:57,GET,/dashboard,200,4096
192.168.1.2,2024-03-01 16:30:00,OPTIONS,/api/data,401,4096
192.168.1.5,2024-03-01 14:05:35,OPTIONS,/profile,404,128
172.143.3.2,2024-03-01 20:10:41,POST,/api/data,200,2048
172.24.1.1,2024-03-01 08:14:52,POST,/login,500,256
192.168.1.1,2024-03-01 19:01:40,HEAD,/dashboard,401,512
172.24.1.1,2024-03-01 20:26:04,POST,/api/data,200,2048
192.168.1.2,2024-03-01 00:06:44,PUT,/dashboard,404,4096
192.168.1.1,2024-03-01 17:07:37,DELETE,/admin,404,512
172.24.1.1,2024-03-01 18:48:18,GET,/api/data,401,128
172.24.1.1,2024-03-01 05:59:38,GET,/dashboard,500,1024
192.168.1.4,2024-03-01 13:08:46,DELETE,/login,301,2048
172.143.3.2,2024-03-01 02:44:23,HEAD,/settings,201,2048
192.168.1.2,2024-03-01 08:34:05,PATCH,/api/user,200,128
192.168.1.5,2024-03-01 02:16:47,GET,/dashboard,500,1024
192.168.1.2,2024-03-01 06:33:03,HEAD,/api/data,403,256
192.168.1.2,2024-03-01 19:09:39,PATCH,/home,201,4096
192.168.1.5,2024-03-01 07:22:52,POST,/settings,301,1024
172.24.1.1,2024-03-01 01:19:57,PUT,/api/data,301,128
192.168.1.4,2024-03-01 16:54:24,HEAD,/home,301,4096
172.143.3.2,2024-03-01 23:01:32,HEAD,/home,404,2048
192.168.1.2,2024-03-01 11:06:44,PATCH,/profile,500,512
192.168.1.3,2024-03-01 10:28:06,OPTIONS,/api/data,401,512
192.168.1.4,2024-03-01 22:49:19,PUT,/login,404,512
172.24.1.1,2024-03-01 11:18:56,POST,/dashboard,201,1024
172.24.1.1,2024-03-01 13:27:57,GET,/api/user,403,256
172.143.3.2,2024-03-01 21:51:29,PATCH,/admin,500,1024
172.24.1.1,2024-03-01 10:49:19,HEAD,/api/data,500,256
192.168.1.1,2024-03-01 01:51:22,POST,/home,500,128
192.168.1.4,2024-03-01 23:49:20,PATCH,/admin,404,256
192.168.1.2,2024-03-01 12:50:20,HEAD,/logout,403,256
192.168.1.3,2024-03-01 05:23:01,DELETE,/api/user,201,128
192.168.1.2,2024-03-01 02:32:11,DELETE,/profile,301,1024
172.143.3.2,2024-03-01 03:05:35,POST,/api/data,401,1024
172.143.3.2,2024-03-01 00:06:44,PUT,/api/data,500,128
172.143.3.2,2024-03-01 17:31:01,GET,/admin,301,2048
192.168.1.3,2024-03-01 05:36:14,HEAD,/dashboard,201,128
192.168.1.3,2024-03-01 10:16:54,GET,/api/data,403,4096
192.168.1.1,2024-03-01 20:47:17,PUT,/profile,404,2048
192.168.1.4,2024-03-01 19:37:15,OPTIONS,/profile,301,4096
192.168.1.5,2024-03-01 03:41:11,OPTIONS,/login,201,256
172.143.3.2,2024-03-01 05:11:49,HEAD,/logout,301,2048
172.143.3.2,2024-03-01 12:27:57,PUT,/admin,500,4096
192.168.1.3,2024-03-01 18:21:51,PATCH,/profile,404,2048
192.168.1.1,2024-03-01 14:33:11,OPTIONS,/settings,404,512
172.24.1.1,2024-03-01 14:04:34,DELETE,/home,401,128
192.168.1.3,2024-03-01 21:51:30,POST,/admin,301,4096
172.143.3.2,2024-03-01 14:41:11,PATCH,/dashboard,201,2048
192.168.1.2,2024-03-01 21:40:18,POST,/profile,200,2048
192.168.1.2,2024-03-01 04:54:25,GET,/login,401,4096
192.168.1.2,2024-03-01 18:48:27,PATCH,/api/data,403,4096
172.24.1.1,2024-03-01 18:21:51,PATCH,/settings,404,512
172.24.1.1,2024-03-01 02:08:38,DELETE,/dashboard,201,128
172.24.1.1,2024-03-01 09:28:06,GET,/api/user,301,4096
192.168.1.1,2024-03-01 10:12:43,DELETE,/settings,500,4096
192.168.1.1,2024-03-01 09:59:29,GET,/home,500,1024
192.168.1.5,2024-03-01 22:48:18,PATCH,/profile,201,2048
172.143.3.2,2024-03-01 13:15:45,DELETE,/login,401,128
172.143.3.2,2024-03-01 03:21:00,POST,/logout,301,128
192.168.1.2,2024-03-01 00:30:09,OPTIONS,/login,403,256
192.168.1.4,2024-03-01 09:35:06,GET,/home,401,128
192.168.1.5,2024-03-01 07:14:52,POST,/login,403,1024
192.168.1.2,2024-03-01 05:31:02,PUT,/dashboard,200,256
192.168.1.5,2024-03-01 15:53:24,OPTIONS,/logout,403,1024
192.168.1.1,2024-03-01 04:06:36,OPTIONS,/logout,401,128
192.168.1.4,2024-03-01 07:34:04,PATCH,/home,201,1024
192.168.1.1,2024-03-01 15:41:11,HEAD,/api/data,201,1024
192.168.1.5,2024-03-01 15:41:12,PUT,/api/data,201,512
192.168.1.2,2024-03-01 11:01:31,PUT,/admin,500,128
192.168.1.1,2024-03-01 21:24:54,DELETE,/api/user,200,128
172.143.3.2,2024-03-01 18:45:15,PATCH,/api/data,403,256
192.168.1.1,2024-03-01 19:45:15,POST,/logout,500,4096
192.168.1.3,2024-03-01 03:30:00,POST,/profile,200,1024
172.143.3.2,2024-03-01 00:18:56,HEAD,/admin,201,256
192.168.1.3,2024-03-01 16:10:49,DELETE,/dashboard,301,4096
192.168.1.3,2024-03-01 07:37:15,OPTIONS,/logout,500,1024
192.168.1.3,2024-03-01 00:31:09,PATCH,/logout,500,2048
172.143.3.2,2024-03-01 22:37:07,HEAD,/admin,201,512
192.168.1.4,2024-03-01 03:29:00,PATCH,/settings,200,4096
192.168.1.4,2024-03-01 09:47:18,PATCH,/settings,301,4096
192.168.1.2,2024-03-01 21:35:05,PATCH,/api/data,200,512
192.168.1.2,2024-03-01 07:45:15,POST,/login,201,2048
192.168.1.5,2024-03-01 05:56:26,OPTIONS,/logout,500,128
172.24.1.1,2024-03-01 18:57:27,PUT,/home,403,4096
192.168.1.3,2024-03-01 00:50:20,OPTIONS,/settings,403,1024
192.168.1.4,2024-03-01 17:59:37,POST,/settings,200,2048
172.143.3.2,2024-03-01 04:58:36,PUT,/dashboard,301,2048
172.24.1.1,2024-03-01 12:30:08,PUT,/dashboard,301,1024
172.143.3.2,2024-03-01 11:49:20,PUT,/admin,404,2048
172.143.3.2,2024-03-01 09:59:29,OPTIONS,/home,403,512
192.168.1.2,2024-03-01 02:08:46,DELETE,/home,403,128
172.24.1.1,2024-03-01 17:11:50,DELETE,/dashboard,403,512
192.168.1.5,2024-03-01 19:21:52,GET,/api/user,301,2048
172.143.3.2,2024-03-01 14:33:11,OPTIONS,/dashboard,401,1024
172.143.3.2,2024-03-01 22:16:46,POST,/api/user,404,2048
172.24.1.1,2024-03-01 00:54:32,DELETE,/home,404,256
192.168.1.4,2024-03-01 14:41:11,HEAD,/settings,301,4096
192.168.1.1,2024-03-01 14:08:47,POST,/api/data,403,256
192.168.1.5,2024-03-01 20:11:41,HEAD,/settings,500,1024
192.168.1.3,2024-03-01 07:49:27,PATCH,/api/user,500,128
192.168.1.2,2024-03-01 08:58:28,GET,/logout,500,128
192.168.1.3,2024-03-01 14:32:03,POST,/dashboard,201,512
192.168.1.5,2024-03-01 05:20:50,HEAD,/profile,200,256
172.24.1.1,2024-03-01 15:21:59,DELETE,/home,301,1024
192.168.1.5,2024-03-01 11:37:08,OPTIONS,/home,403,128
172.143.3.2,2024-03-01 11:41:19,PATCH,/home,500,128
192.168.1.3,2024-03-01 00:42:20,DELETE,/admin,301,4096
172.24.1.1,2024-03-01 19:45:15,HEAD,/login,403,256
192.168.1.2,2024-03-01 16:30:01,OPTIONS,/api/user,500,512
172.24.1.1,2024-03-01 10:28:07,GET,/dashboard,403,256
192.168.1.1,2024-03-01 12:42:21,POST,/api/data,301,256
192.168.1.4,2024-03-01 22:48:19,PATCH,/admin,404,4096
192.168.1.5,2024-03-01 08:51:29,OPTIONS,/dashboard,401,128
192.168.1.5,2024-03-01 08:14:52,PATCH,/profile,401,1024
192.168.1.4,2024-03-01 11:29:59,DELETE,/home,301,512
192.168.1.1,2024-03-01 00:50:20,POST,/profile,401,128
172.143.3.2,2024-03-01 10:36:06,GET,/logout,500,4096
172.143.3.2,2024-03-01 17:47:25,PUT,/logout,201,128
192.168.1.5,2024-03-01 07:57:27,OPTIONS,/settings,404,256
172.143.3.2,2024-03-01 23:13:43,POST,/logout,403,2048
192.168.1.4,2024-03-01 03:17:47,PATCH,/settings,301,2048
172.143.3.2,2024-03-01 09:23:53,POST,/home,404,256
172.143.3.2,2024-03-01 09:51:29,PATCH,/settings,500,128
192.168.1.2,2024-03-01 06:12:50,PATCH,/profile,401,512
192.168.1.5,2024-03-01 15:57:35,HEAD,/profile,403,1024
192.168.1.4,2024-03-01 04:43:13,DELETE,/settings,200,128
192.168.1.1,2024-03-01 13:44:22,PUT,/api/user,401,128
172.24.1.1,2024-03-01 07:01:39,POST,/settings,500,4096
172.143.3.2,2024-03-01 10:00:30,PATCH,/settings,401,2048
192.168.1.1,2024-03-01 15:41:11,OPTIONS,/profile,301,128
172.143.3.2,2024-03-01 00:50:21,POST,/dashboard,401,1024
192.168.1.5,2024-03-01 08:02:41,OPTIONS,/dashboard,200,128
192.168.1.3,2024-03-01 21:03:33,PATCH,/dashboard,200,1024
192.168.1.2,2024-03-01 12:18:56,PATCH,/logout,201,2048
192.168.1.5,2024-03-01 22:16:54,HEAD,/logout,403,128
172.24.1.1,2024-03-01 07:37:16,DELETE,/profile,301,512
192.168.1.1,2024-03-01 01:27:58,PUT,/settings,401,4096
192.168.1.4,2024-03-01 22:24:54,DELETE,/login,201,512
172.143.3.2,2024-03-01 12:14:44,DELETE,/settings,404,256
192.168.1.4,2024-03-01 06:36:14,GET,/api/data,401,256
172.143.3.2,2024-03-01 14:16:46,OPTIONS,/dashboard,500,2048
192.168.1.2,2024-03-01 01:31:09,DELETE,/profile,201,1024
172.24.1.1,2024-03-01 09:03:41,POST,/api/data,404,256
192.168.1.1,2024-03-01 13:44:22,PATCH,/dashboard,404,2048
192.168.1.1,2024-03-01 17:07:38,PATCH,/login,404,1024
192.168.1.5,2024-03-01 06:12:51,OPTIONS,/settings,404,256
192.168.1.1,2024-03-01 11:05:43,GET,/dashboard,403,256
192.168.1.3,2024-03-01 11:01:31,OPTIONS,/home,201,1024
172.143.3.2,2024-03-01 07:02:40,PATCH,/api/user,200,256
192.168.1.2,2024-03-01 02:04:34,HEAD,/login,403,128
172.143.3.2,2024-03-01 18:33:03,HEAD,/api/data,200,2048
172.143.3.2,2024-03-01 03:17:47,POST,/home,301,2048
192.168.1.3,2024-03-01 05:56:26,POST,/api/user,200,2048
172.24.1.1,2024-03-01 04:43:13,HEAD,/logout,500,4096
172.143.3.2,2024-03-01 00:06:44,POST,/login,403,2048
192.168.1.1,2024-03-01 14:52:22,PUT,/api/user,201,128
192.168.1.1,2024-03-01 20:26:05,GET,/api/data,403,256
172.143.3.2,2024-03-01 17:00:38,DELETE,/api/data,301,1024
192.168.1.2,2024-03-01 04:11:41,HEAD,/dashboard,301,256
172.143.3.2,2024-03-01 20:47:17,GET,/api/data,403,256
172.24.1.1,2024-03-01 06:08:38,DELETE,/api/data,403,128
192.168.1.4,2024-03-01 17:55:26,PUT,/login,401,1024
192.168.1.1,2024-03-01 10:36:06,PATCH,/api/user,500,4096
192.168.1.4,2024-03-01 03:21:59,PUT,/settings,404,512
172.24.1.1,2024-03-01 17:07:38,DELETE,/login,403,128
192.168.1.5,2024-03-01 22:52:23,DELETE,/settings,201,512
192.168.1.3,2024-03-01 19:10:40,DELETE,/home,301,512
192.168.1.3,2024-03-01 20:34:05,POST,/api/user,301,1024
172.143.3.2,2024-03-01 14:20:59,POST,/login,301,1024
192.168.1.4,2024-03-01 08:39:17,OPTIONS,/admin,404,4096
172.24.1.1,2024-03-01 04:22:00,PATCH,/home,301,1024
192.168.1.4,2024-03-01 00:51:21,PATCH,/logout,401,256
192.168.1.2,2024-03-01 17:55:25,PUT,/api/data,200,256
192.168.1.2,2024-03-01 18:48:27,DELETE,/home,200,256
192.168.1.4,2024-03-01 08:38:17,DELETE,/logout,500,256
192.168.1.5,2024-03-01 23:37:08,DELETE,/home,201,512
192.168.1.3,2024-03-01 06:45:15,OPTIONS,/profile,404,128
172.143.3.2,2024-03-01 03:05:35,PUT,/login,200,2048
